Frame,Time (Seconds),X,Y,Z,X,Y,Z
1744,4.844444,-264.519318,1449.321167,110.165611,-252.23526,1349.176392,100.137573
1745,4.847222,-264.500977,1449.295654,110.172699,-252.233627,1349.175171,100.139542
1746,4.85,-264.522278,1449.312378,110.162247,-252.239166,1349.162476,100.136902
1747,4.852778,-264.527649,1449.306152,110.172043,-252.23732,1349.164551,100.152161
1748,4.855556,-264.533691,1449.305176,110.1772,-252.240723,1349.151611,100.135155
1749,4.858333,-264.527679,1449.300903,110.159744,-252.241455,1349.141724,100.156639
1750,4.861111,-264.536041,1449.287964,110.173378,-252.245193,1349.140747,100.139145
1751,4.863889,-264.531525,1449.282837,110.168358,-252.237,1349.124146,100.137711
1752,4.866667,-264.503876,1449.27356,110.102066,-252.236221,1349.115723,100.149467
1753,4.869444,-264.496063,1449.275635,110.099022,-252.216339,1349.067017,100.116974
1754,4.872222,-264.502838,1449.261963,110.099457,-252.212173,1349.059692,100.11235
1755,4.875,-262.513702,1447.776367,111.505753,-252.220596,1349.057373,100.112839
1756,4.877778,-264.523773,1449.261841,110.15374,-252.20636,1349.053467,100.109772
1757,4.880556,-262.986359,1449.638428,110.944481,-252.204025,1349.058716,100.102951
1758,4.883333,-264.49118,1449.263916,110.090363,-252.202209,1349.056396,100.101479
1759,4.886111,-263.111664,1449.629272,110.862091,-252.194641,1349.062134,100.095825
1760,4.888889,-264.482697,1449.273071,110.080246,-252.193481,1349.070923,100.089935
1761,4.891667,-262.956757,1449.646729,110.940407,-252.189011,1349.073853,100.093117
1762,4.894444,-264.461884,1449.277466,110.082344,-252.181854,1349.081055,100.091255
1763,4.897222,-263.037506,1449.654053,110.894287,-252.179321,1349.088501,100.085747
1764,4.9,-264.475586,1449.269897,110.172722,-252.175537,1349.088379,100.087044
1765,4.902778,-263.022034,1449.669189,110.885956,-252.174133,1349.108887,100.078804
1766,4.905556,-264.460754,1449.287109,110.156418,-252.185165,1349.164551,100.11776
1767,4.908333,-264.476685,1449.313477,110.154114,-252.186981,1349.174194,100.114357
1768,4.911111,-264.463074,1449.299683,110.158432,-252.188568,1349.170166,100.10997
1769,4.913889,-264.487823,1449.318115,110.150139,-252.177155,1349.170654,100.112831
1770,4.916667,-264.464447,1449.299438,110.165283,-252.164093,1349.11792,100.089706
1771,4.919444,-264.471527,1449.307495,110.161942,-252.167221,1349.198853,100.104294
1772,4.922222,-264.468475,1449.304443,110.167931,-252.165054,1349.119141,100.08036
1773,4.925,-264.494965,1449.325806,110.15876,-252.169403,1349.200806,100.107697
1774,4.927778,-264.47348,1449.308594,110.170448,-252.173874,1349.124756,100.091835
1775,4.930556,-264.436768,1449.309082,110.10495,-252.177444,1349.195557,100.115479
1776,4.933333,-264.4664,1449.296875,110.182594,-252.176941,1349.189941,100.117989
1777,4.936111,-264.44046,1449.296021,110.104774,-252.173996,1349.185791,100.108345
1778,4.938889,-264.504089,1449.305908,110.159126,-252.179092,1349.178955,100.134102
1779,4.941667,-264.480621,1449.283203,110.18042,-252.184128,1349.166626,100.111938
1780,4.944444,-264.507446,1449.302246,110.158829,-252.201736,1349.144165,100.13031
1781,4.947222,-264.513184,1449.296143,110.161705,-252.18573,1349.086182,100.094025
1782,4.95,-264.508789,1449.289307,110.163994,-252.169998,1349.116943,100.076431
1783,4.952778,-264.502319,1449.288452,110.16037,-252.183914,1349.164307,100.101883
1784,4.955556,-264.510529,1449.282593,110.165337,-252.178665,1349.15564,100.108673
1785,4.958333,-263.664276,1450.740234,109.213043,-252.183975,1349.166016,100.112625
1786,4.961111,-264.521454,1449.283447,110.173004,-252.20874,1349.142944,100.117538
1787,4.963889,-264.521545,1449.278442,110.165573,-252.19783,1349.086914,100.081909
1788,4.966667,-264.484375,1449.285889,110.094772,-252.182281,1349.091919,100.089691
1789,4.969444,-264.484589,1449.289185,110.084984,-252.183411,1349.089355,100.079887
1790,4.972222,-264.47757,1449.29126,110.093758,-252.165192,1349.128662,100.063622
1791,4.975,-264.476166,1449.294678,110.101227,-252.160248,1349.120361,100.067543
1792,4.977778,-264.499939,1449.297363,110.161316,-252.159531,1349.129761,100.06263
1793,4.980556,-263.65506,1450.755005,109.234955,-252.179779,1349.186768,100.105507
1794,4.983333,-264.471832,1449.302002,110.092567,-252.182877,1349.184814,100.09713
1795,4.986111,-264.494232,1449.308594,110.157845,-252.154373,1349.133789,100.072296
1796,4.988889,-264.440704,1449.290161,110.102242,-252.169693,1349.196533,100.095207
1797,4.991667,-264.505798,1449.315796,110.158615,-252.171875,1349.19873,100.089317
1798,4.994444,-264.499359,1449.326782,110.157646,-252.154999,1349.147339,100.080154
1799,4.997222,-263.644531,1450.753662,109.250511,-252.154587,1349.138184,100.077911
1800,5,-264.502686,1449.300415,110.177101,-252.174942,1349.191406,100.103271
1801,5.002778,-263.637909,1450.757324,109.257736,-252.150925,1349.133789,100.079597
1802,5.005556,-264.502686,1449.324097,110.159355,-252.155685,1349.134399,100.090225
1803,5.008333,-264.475708,1449.299316,110.162125,-252.177567,1349.185059,100.111023
1804,5.011111,-264.511414,1449.319824,110.152901,-252.159531,1349.126953,100.092438
1805,5.013889,-264.534576,1449.265991,110.147217,-252.16243,1349.124512,100.098969
1806,5.016667,-264.51062,1449.313721,110.161751,-252.16153,1349.11145,100.081688
1807,5.019444,-264.528198,1449.307617,110.172424,-252.165497,1349.115845,100.095451
1808,5.022222,-264.525879,1449.307739,110.157814,-252.166153,1349.110596,100.082451
1809,5.025,-264.51059,1449.298828,110.160896,-252.171814,1349.095703,100.074203
1810,5.027778,-264.525208,1449.283447,110.162979,-252.169312,1349.103271,100.088417
1811,5.030556,-263.654541,1450.732056,109.250542,-252.17038,1349.090942,100.09668
1812,5.033333,-264.52655,1449.275635,110.154572,-252.181137,1349.094849,100.070168
1813,5.036111,-264.532196,1449.271851,110.158112,-252.178513,1349.092896,100.084648
1814,5.038889,-264.528046,1449.267822,110.161217,-252.179001,1349.090454,100.080475
1815,5.041667,-264.487885,1449.266235,110.090416,-252.180344,1349.085083,100.083122
1816,5.044444,-263.650421,1450.617554,109.26313,-252.186005,1349.093384,100.069595
1817,5.047222,-263.004608,1449.735352,110.960052,-252.179001,1349.09729,100.079369
1818,5.05,-264.526764,1449.266968,110.158882,-252.179291,1349.102783,100.074562
1819,5.052778,-263.658295,1450.619629,109.22596,-252.186661,1349.108276,100.077568
1820,5.055556,-262.981018,1449.753052,110.983955,-252.179062,1349.104126,100.069969
1821,5.058333,-262.496338,1447.842773,111.522026,-252.176376,1349.11731,100.089516
1822,5.061111,-264.490295,1449.283569,110.09848,-252.194885,1349.096924,100.09304
1823,5.063889,-263.680939,1453.292236,110.948296,-252.181854,1349.123657,100.088142
1824,5.066667,-264.48645,1449.292236,110.100815,-252.172745,1349.115845,100.057594
1825,5.069444,-263.028992,1449.674438,110.892715,-252.190643,1349.190796,100.107742
1826,5.072222,-264.495758,1449.288086,110.169975,-252.175308,1349.132446,100.078712
1827,5.075,-263.011505,1449.686279,110.896744,-252.191269,1349.194824,100.121315
1828,5.077778,-264.500885,1449.292725,110.170158,-252.16449,1349.127563,100.089828
1829,5.080556,-263.011292,1449.69043,110.886734,-252.179352,1349.094482,100.098412
1830,5.083333,-264.482483,1449.306519,110.084671,-252.170181,1349.122314,100.087738
1831,5.086111,-263.017365,1449.700439,110.886406,-252.163147,1349.107178,100.09462
1832,5.088889,-264.492035,1449.30127,110.168388,-252.161652,1349.113159,100.094238
1833,5.091667,-264.478821,1449.286865,110.172348,-252.158707,1349.106201,100.106682
1834,5.094444,-264.503998,1449.294556,110.167557,-252.15062,1349.096436,100.097336
1835,5.097222,-264.493103,1449.294922,110.153923,-252.157425,1349.094482,100.104118
1836,5.1,-264.494537,1449.292358,110.157501,-252.156372,1349.084961,100.089813
1837,5.102778,-262.473602,1447.359863,111.495094,-252.17778,1349.054199,100.116913
1838,5.105556,-264.481232,1449.251953,110.165718,-252.161209,1349.072266,100.09906
1839,5.108333,-262.854156,1449.292603,110.919777,-252.163055,1349.070313,100.108276
1840,5.111111,-264.483368,1449.236206,110.150848,-252.16124,1349.060669,100.095642
1841,5.113889,-263.023224,1449.628906,110.899666,-252.159363,1349.054077,100.088745
1842,5.116667,-264.467773,1449.259277,110.070221,-252.182602,1349.024902,100.104286
1843,5.119444,-264.370331,1449.397583,110.100838,-252.175934,1349.046143,100.082832
1844,5.122222,-264.504059,1449.255737,110.148933,-252.19664,1349.015747,100.093834
1845,5.125,-264.508301,1449.25293,110.145515,-252.192383,1349.011353,100.094574
1846,5.127778,-264.477814,1449.249512,110.08287,-252.200485,1349.023193,100.095207
1847,5.130556,-264.475952,1449.245972,110.078308,-252.202896,1349.029175,100.113678
1848,5.133333,-264.513916,1449.251099,110.155785,-252.203583,1349.02771,100.130089
1849,5.136111,-264.469666,1449.253662,110.076851,-252.209641,1349.022949,100.109261
1850,5.138889,-262.494659,1447.815552,111.51004,-252.219345,1349.030151,100.129471
1851,5.141667,-262.499298,1447.821655,111.501297,-252.22403,1349.034302,100.122849
1852,5.144444,-264.469025,1449.255615,110.105804,-252.232498,1349.03772,100.132141
1853,5.147222,-263.058502,1449.663574,110.886856,-252.237289,1349.032959,100.136566
1854,5.15,-262.505981,1447.819336,111.508507,-252.247452,1349.031616,100.139755
1855,5.152778,-264.514191,1449.285278,110.160767,-252.256302,1349.024414,100.14592
1856,5.155556,-262.973602,1449.667969,110.937225,-252.262558,1349.021362,100.154434
1857,5.158333,-264.514648,1449.305298,110.163956,-252.265305,1349.019775,100.153214
1858,5.161111,-262.974152,1449.688354,110.945709,-252.275848,1349.024292,100.191437
1859,5.163889,-264.502502,1449.310181,110.160042,-252.286972,1349.014771,100.181961
1860,5.166667,-262.94754,1449.702148,110.935402,-252.286972,1349.008545,100.183701
1861,5.169444,-264.50177,1449.324829,110.155991,-252.300766,1349.004272,100.199631
1862,5.172222,-262.956573,1449.703125,110.934784,-252.304047,1348.98999,100.194977
1863,5.175,-262.488434,1447.794922,111.51178,-252.321487,1348.983154,100.220009
1864,5.177778,-264.466431,1449.334229,110.077896,-252.326492,1348.964355,100.202225
1865,5.180556,-262.936279,1449.707642,110.932457,-252.339355,1348.958618,100.211502
1866,5.183333,-264.48703,1449.330688,110.140335,-252.440002,1349.055664,100.222031
1867,5.186111,-262.933777,1449.701782,110.926521,-252.360825,1348.92688,100.219429
1868,5.188889,-264.487366,1449.317993,110.138718,-252.468109,1349.044189,100.243362
1869,5.191667,-263.027466,1449.710083,110.875389,-252.485153,1349.029907,100.233894
1870,5.194444,-264.476624,1449.304688,110.130386,-252.498779,1349.013916,100.240341
1871,5.197222,-262.920502,1449.686279,110.920715,-252.526428,1349.005249,100.247742
1872,5.2,-264.396149,1450.052246,110.314575,-252.532959,1348.98938,100.261932
1873,5.202778,-263.542603,1450.249146,109.084427,-252.553314,1348.982178,100.267639
1874,5.205556,-264.219849,1450.819092,110.350044,-252.581421,1348.96936,100.263641
1875,5.208333,-264.34137,1449.409058,110.133652,-252.595215,1348.958008,100.27916
1876,5.211111,-264.316803,1449.400635,110.058701,-252.612534,1348.940674,100.293037
1877,5.213889,-264.321167,1449.39917,110.142731,-252.642517,1348.925903,100.299217
1878,5.216667,-264.431335,1449.264771,110.105415,-252.658463,1348.918945,100.315865
1879,5.219444,-264.303345,1449.395264,110.054871,-252.680481,1348.919067,100.322945
1880,5.222222,-264.293579,1449.389404,110.063568,-252.702835,1348.893799,100.326042
1881,5.225,-264.289734,1449.399048,110.067131,-252.719559,1348.895996,100.341965
1882,5.227778,-264.365479,1449.246582,110.041809,-252.752426,1348.877319,100.347
1883,5.230556,-264.355377,1449.248291,110.040932,-252.773911,1348.874512,100.358688
1884,5.233333,-264.356262,1449.25293,110.050545,-252.792419,1348.866333,100.369453
1885,5.236111,-264.34549,1449.267944,110.051346,-252.821533,1348.845459,100.374771
1886,5.238889,-264.339539,1449.268799,110.04525,-252.843201,1348.839478,100.394112
1887,5.241667,-264.334778,1449.277222,110.05468,-252.866623,1348.838745,100.408386
1888,5.244444,-264.318176,1449.281372,110.041763,-252.893036,1348.830322,100.410454
1889,5.247222,-264.332428,1449.292114,110.048691,-252.893036,1348.830322,100.410454
1890,5.25,-264.321625,1449.293701,110.048927,-252.893036,1348.830322,100.410454
1891,5.252778,-264.309662,1449.306641,110.042976,-252.893036,1348.830322,100.410454
1892,5.255556,-264.3078,1449.299561,110.047478,-252.893036,1348.830322,100.410454
1893,5.258333,-264.303864,1449.300171,110.050194,-252.893036,1348.830322,100.410454
1894,5.261111,-264.288086,1449.303955,110.037941,-252.893036,1348.830322,100.410454
1895,5.263889,-264.295288,1449.299438,110.037651,-252.893036,1348.830322,100.410454
1896,5.266667,-264.285065,1449.300293,110.016037,-252.893036,1348.830322,100.410454
1897,5.269444,-264.286804,1449.29248,110.025284,-252.893036,1348.830322,100.410454
1898,5.272222,-264.26004,1449.285278,110.019691,-252.893036,1348.830322,100.410454
1899,5.275,-264.255341,1449.290771,110.028717,-252.893036,1348.830322,100.410454
1900,5.277778,-264.256805,1449.276245,110.015694,-252.893036,1348.830322,100.410454
1901,5.280556,-262.808838,1449.665894,110.809586,-252.893036,1348.830322,100.410454
1902,5.283333,-264.242157,1449.261353,110.006363,-252.893036,1348.830322,100.410454
1903,5.286111,-262.7771,1449.64917,110.797714,-252.893036,1348.830322,100.410454
1904,5.288889,-264.468231,1449.432007,110.178963,-252.893036,1348.830322,100.410454
1905,5.291667,-262.769836,1449.635132,110.798477,-252.893036,1348.830322,100.410454
1906,5.294444,-264.213776,1449.220581,109.992058,-252.893036,1348.830322,100.410454
1907,5.297222,-264.131714,1449.389282,110.005409,-252.893036,1348.830322,100.410454
1908,5.3,-264.215363,1449.221069,109.992996,-252.893036,1348.830322,100.410454
1909,5.302778,-264.206573,1449.21106,109.987473,-252.893036,1348.830322,100.410454
1910,5.305556,-264.124634,1449.372803,110.009842,-252.893036,1348.830322,100.410454
1911,5.308333,-264.1922,1449.208374,109.985382,-252.893036,1348.830322,100.410454
1912,5.311111,-264.19577,1449.208374,109.991898,-252.893036,1348.830322,100.410454
1913,5.313889,-264.178131,1449.20874,109.983521,-252.893036,1348.830322,100.410454
1914,5.316667,-264.193512,1449.2146,109.990517,-252.893036,1348.830322,100.410454
1915,5.319444,-264.188721,1449.219238,109.987411,-252.893036,1348.830322,100.410454
1916,5.322222,-264.181976,1449.22937,109.986145,-252.893036,1348.830322,100.410454
1917,5.325,-264.180054,1449.235474,109.986534,-252.893036,1348.830322,100.410454
1918,5.327778,-264.176605,1449.243164,109.97757,-252.893036,1348.830322,100.410454
1919,5.330556,-264.17572,1449.24585,109.978012,-252.893036,1348.830322,100.410454
1920,5.333333,-264.169098,1449.258789,109.979935,-252.893036,1348.830322,100.410454
1921,5.336111,-264.163849,1449.265381,109.970642,-252.893036,1348.830322,100.410454
1922,5.338889,-264.151733,1449.272339,109.97599,-252.893036,1348.830322,100.410454
1923,5.341667,-264.153412,1449.276123,109.983253,-252.893036,1348.830322,100.410454
1924,5.344444,-264.147125,1449.288086,109.979851,-252.893036,1348.830322,100.410454
1925,5.347222,-264.136444,1449.293579,109.975075,-252.893036,1348.830322,100.410454
1926,5.35,-264.130035,1449.298096,109.97847,-252.893036,1348.830322,100.410454
1927,5.352778,-264.135254,1449.300903,109.976021,-252.893036,1348.830322,100.410454
1928,5.355556,-264.119659,1449.300659,109.962234,-252.893036,1348.830322,100.410454
1929,5.358333,-264.108551,1449.298096,109.983238,-252.893036,1348.830322,100.410454
1930,5.361111,-264.102692,1449.293823,109.961067,-252.893036,1348.830322,100.410454
1931,5.363889,-264.093903,1449.296997,109.9562,-252.893036,1348.830322,100.410454
1932,5.366667,-264.087616,1449.293945,109.95649,-252.893036,1348.830322,100.410454
1933,5.369444,-264.072937,1449.290161,109.951675,-252.893036,1348.830322,100.410454
1934,5.372222,-264.074982,1449.275879,109.948692,-252.893036,1348.830322,100.410454
1935,5.375,-264.054321,1449.266968,109.946892,-252.893036,1348.830322,100.410454
1936,5.377778,-264.051453,1449.261719,109.943916,-252.893036,1348.830322,100.410454
1937,5.380556,-264.038849,1449.255005,109.944847,-252.893036,1348.830322,100.410454
1938,5.383333,-264.027802,1449.245361,109.940231,-252.893036,1348.830322,100.410454
1939,5.386111,-263.982697,1449.256226,109.917343,-252.893036,1348.830322,100.410454
1940,5.388889,-264.006683,1449.233154,109.91729,-252.893036,1348.830322,100.410454
1941,5.391667,-263.959503,1449.254639,109.904022,-252.893036,1348.830322,100.410454
1942,5.394444,-263.875549,1449.419067,109.922066,-252.893036,1348.830322,100.410454
1943,5.397222,-263.931671,1449.242432,109.898766,-252.893036,1348.830322,100.410454
1944,5.4,-263.940491,1450.75769,109.990517,-252.893036,1348.830322,100.410454
1945,5.402778,-263.577362,1450.818726,110.202164,-252.893036,1348.830322,100.410454
1946,5.405556,-263.638275,1450.802979,110.149918,-252.893036,1348.830322,100.410454
1947,5.408333,-263.882629,1449.254517,109.884918,-252.893036,1348.830322,100.410454
